ent_ip_src,total_packets
0.9947659273139977,0.6104252400548696
0.9981294916725821,0.6145404663923183
0.9947659273139977,0.6104252400548696
0.9947659273139977,0.6104252400548696
0.9947659273139977,0.6104252400548696
0.9947659273139977,0.6104252400548696
0.9947659273139977,0.6104252400548696
0.9981294916725821,0.6145404663923183
0.9947656967371924,0.6090534979423868
0.9947659273139977,0.6104252400548696
0.9947659273139977,0.6104252400548696
0.9947659273139977,0.6104252400548696
0.9982477221747174,0.6159122085048011
0.9947659273139977,0.6104252400548696
0.9947659273139977,0.6104252400548696
0.14992964779320297,0.00823045267489712
0.14992964779320297,0.00823045267489712
0.14992964779320297,0.00823045267489712
0.14992964779320297,0.010973936899862825
0.14992964779320297,0.0054869684499314125
0.14992964779320297,0.00823045267489712
0.14992964779320297,0.00823045267489712
0.14992964779320297,0.0
0.4752657389907704,0.02194787379972565
0.0,0.037037037037037035
0.022271972775531786,0.06172839506172839
0.0,0.02606310013717421
0.0,0.06721536351165981
0.0,0.02194787379972565
0.03161151182388774,0.07956104252400549
0.05297904064099042,0.01783264746227709
0.0,0.08367626886145405
0.0,0.01646090534979424
0.030824412343347193,0.0823045267489712
0.3595650014220664,0.053497942386831275
0.652940247670002,0.6858710562414266
0.6818462030900807,0.48148148148148145
0.6696249036739457,0.7764060356652949
0.6448327418138099,0.5034293552812071
0.47698573688791834,0.5912208504801097
0.349686893039179,0.8189300411522634
0.28506981886341026,0.7187928669410151
0.22153664639825002,0.6886145404663924
0.19695899309823492,0.6131687242798354
0.2535845677436076,0.52400548696845
0.3283737685636665,0.46776406035665297
0.30251839372504924,0.1906721536351166
0.2588050202506717,0.18381344307270234
0.4312651075528231,0.37997256515775035
0.4859723464180827,0.8724279835390947
0.3993033404758855,0.803840877914952
0.34848207314259017,0.8587105624142661
0.26505196640620426,1.0
0.1288080800326156,0.831275720164609
0.17323523377645828,0.6598079561042524
0.1858848433345737,0.4156378600823045
0.21551430364098903,0.4718792866941015
0.13939755190900346,0.30864197530864196
0.34851602313707164,0.710562414266118
0.17489676179470756,0.2880658436213992
0.2426687922652219,0.2716049382716049
0.4647234165252387,0.2030178326474623
0.15186710936382974,0.1289437585733882
0.4275127396194024,0.07818930041152264
0.05585438371998457,0.102880658436214
0.0,0.0
0.040557836712007585,0.10425240054869685
0.0,0.0
0.054282216650469284,0.07681755829903979
0.05565873197658929,0.01646090534979424
0.0,0.07681755829903979
0.0,0.013717421124828532
0.08113789007418999,0.08367626886145405
0.4147683774625027,0.07956104252400549
0.0,0.07818930041152264
0.4525931546161382,0.06721536351165981
0.0,0.09739368998628258
0.0,0.012345679012345678
0.05000483657601028,0.08641975308641975
0.16541849117902951,0.01783264746227709
0.0,0.08367626886145405
0.0,0.012345679012345678
0.017409092343210242,0.0850480109739369
