IP_source,destination_port,sum_ip
171.224.84.67,2.0,4
222.252.76.249,2.321928094887362,5
68.180.229.43,2.321928094887362,5
69.162.124.232,1.0,2
171.224.84.67,1.584962500721156,3
171.232.27.113,0.0,1
203.113.152.3,0.0,1
27.3.39.147,2.807354922057604,7
113.185.9.124,0.0,1
203.113.152.2,0.0,1
203.113.152.5,0.0,1
203.113.152.6,0.0,1
66.249.82.216,0.0,1
66.249.82.217,1.0,2
66.249.82.218,1.584962500721156,3
113.185.9.124,2.5216406363433186,7
116.106.6.148,0.0,1
117.0.101.119,2.0,4
123.25.71.168,2.584962500721156,12
123.26.26.107,1.0,2
203.113.152.6,2.321928094887362,5
222.252.76.249,0.0,1
66.249.82.220,1.0,2
66.249.82.221,2.0,4
66.249.82.222,0.0,1
100.101.196.220,2.584962500721156,6
116.106.6.148,1.584962500721156,3
123.26.26.107,2.321928094887362,5
171.232.108.202,2.0,4
203.113.152.3,2.0,4
1.55.68.233,2.0,4
100.69.109.176,2.584962500721156,6
113.185.9.124,3.0,8
116.98.184.77,2.807354922057604,7
116.106.6.148,0.0,1
117.7.253.119,0.0,1
1.55.68.233,2.0,4
42.115.233.198,2.584962500721156,6
64.233.173.132,0.0,1
66.249.82.216,2.584962500721156,6
66.249.82.217,1.0,2
66.249.82.218,2.321928094887362,5
66.249.82.220,1.0,2
66.249.82.222,1.584962500721156,3
100.69.109.176,0.0,1
100.101.196.220,2.584962500721156,6
116.98.184.77,0.0,1
117.7.253.119,2.321928094887362,5
123.25.71.168,2.584962500721156,6
171.224.84.67,2.725480556997868,9
171.232.108.202,2.0,4
27.67.190.171,2.584962500721156,6
42.115.233.198,2.584962500721156,6
64.233.173.132,1.584962500721156,3
64.233.173.133,1.0,2
64.233.173.134,2.0,4
66.249.82.216,2.321928094887362,5
66.249.82.217,2.321928094887362,5
66.249.82.218,0.0,1
113.185.9.124,0.0,1
116.98.184.77,2.807354922057604,7
117.0.101.119,2.321928094887362,5
117.1.100.217,2.584962500721156,6
117.7.253.119,0.0,1
123.20.163.66,2.807354922057604,7
171.232.27.113,0.0,1
1.55.162.159,2.584962500721156,6
64.233.173.132,1.0,2
64.233.173.133,0.0,1
64.233.173.134,1.0,2
66.249.71.158,0.0,1
66.249.82.220,1.0,2
66.249.82.221,1.0,2
66.249.82.222,2.0,4
103.199.32.166,2.584962500721156,6
171.224.84.67,0.0,1
27.3.39.147,2.584962500721156,6
100.101.196.220,2.584962500721156,6
113.175.62.121,2.321928094887362,5
113.185.9.124,2.0,4
117.0.101.119,2.807354922057604,7
123.25.71.168,2.584962500721156,6
171.224.84.67,2.321928094887362,5
207.46.13.181,0.0,1
27.3.39.147,3.321928094887362,10
42.115.233.198,2.584962500721156,6
64.233.173.132,2.807354922057604,7
64.233.173.133,2.807354922057604,7
64.233.173.134,2.807354922057604,7
66.249.82.216,0.0,1
116.98.184.77,0.0,1
117.0.101.119,2.0,4
117.1.100.217,2.321928094887362,5
113.175.62.121,0.0,1
113.185.9.124,2.807354922057604,7
116.98.184.77,2.584962500721156,6
123.20.163.66,2.807354922057604,7
1.55.68.233,2.0,4
113.175.62.121,2.0,4
113.185.9.124,2.807354922057604,7
116.96.243.165,0.0,1
171.224.84.67,0.0,1
216.244.66.250,0.0,1
42.115.233.198,2.584962500721156,6
66.249.82.216,2.0,4
66.249.82.217,0.0,1
66.249.82.218,1.0,2
66.249.82.220,1.584962500721156,3
66.249.82.221,2.0,4
116.98.184.77,2.584962500721156,6
123.20.163.66,0.0,1
171.224.84.67,2.321928094887362,5
66.249.82.217,1.584962500721156,3
66.249.82.220,2.0,4
66.249.82.222,2.0,4
100.101.196.220,2.584962500721156,6
115.77.134.187,0.0,1
116.98.184.77,2.807354922057604,7
123.20.163.66,2.584962500721156,6
123.25.71.168,0.0,1
27.67.190.171,2.584962500721156,6
64.233.173.156,1.0,2
64.233.173.157,2.321928094887362,5
64.233.173.158,2.0,4
66.249.71.156,0.0,1
66.249.82.80,1.0,2
66.249.82.82,0.0,1
66.249.82.84,1.0,2
66.249.82.216,1.584962500721156,3
66.249.82.217,1.584962500721156,3
66.249.82.218,0.0,1
100.101.196.220,2.584962500721156,6
116.111.221.155,4.906890595608519,30
117.1.100.217,2.584962500721156,6
123.20.163.66,0.0,1
123.25.71.168,2.321928094887362,5
171.253.36.27,2.321928094887362,5
27.67.178.34,0.9852281360342515,7
27.67.190.171,0.0,1
64.233.173.156,1.584962500721156,3
113.185.9.124,2.807354922057604,7
115.72.55.40,2.0,4
123.20.163.66,2.584962500721156,6
171.224.84.67,2.584962500721156,6
192.168.2.11,1.0,2
1.55.68.233,2.0,4
27.3.39.147,0.0,1
27.67.178.34,0.0,1
113.175.62.121,2.321928094887362,5
115.72.55.40,2.584962500721156,6
171.224.84.67,0.0,1
171.253.36.27,0.0,1
192.168.2.11,0.0,1
203.113.152.5,1.0,2
27.3.39.147,2.321928094887362,5
27.64.63.172,0.0,1
42.115.233.198,2.584962500721156,6
64.233.173.132,1.0,2
64.233.173.133,1.0,2
64.233.173.134,0.0,1
66.249.82.220,1.0,2
66.249.82.221,0.0,1
66.249.82.222,0.0,1
113.185.9.124,0.0,1
115.72.55.40,2.0,4
116.98.184.77,2.584962500721156,6
117.1.100.217,2.321928094887362,5
123.20.163.66,2.807354922057604,7
171.232.27.113,0.0,1
192.168.2.11,1.584962500721156,3
59.153.243.198,0.0,1
113.185.9.124,1.0,2
115.77.134.187,0.0,1
116.98.184.77,2.807354922057604,7
146.185.223.186,1.584962500721156,3
171.253.36.27,0.0,1
66.249.82.216,2.584962500721156,6
66.249.82.217,2.321928094887362,5
66.249.82.218,2.321928094887362,5
69.162.124.229,2.0,4
103.199.32.166,2.584962500721156,6
113.190.94.94,2.584962500721156,6
117.0.101.119,2.0,4
123.20.163.66,0.0,1
171.253.36.27,1.584962500721156,3
27.3.39.147,2.584962500721156,6
66.249.71.152,0.0,1
66.249.82.220,0.0,1
66.249.82.221,1.0,2
66.249.82.222,0.0,1
100.101.196.220,2.584962500721156,6
113.190.94.94,2.584962500721156,6
123.20.163.66,2.584962500721156,6
171.253.36.27,0.0,1
66.249.82.220,1.0,2
66.249.82.221,0.0,1
113.22.87.38,2.807354922057604,7
116.96.243.165,0.0,1
66.249.82.216,0.0,1
66.249.82.222,1.0,2
103.199.32.166,2.807354922057604,7
115.72.55.40,3.0,8
115.77.134.187,1.0,2
117.0.101.119,1.0,2
171.232.27.113,0.0,1
42.115.233.198,0.0,1
66.249.82.216,1.0,2
66.249.82.217,1.0,2
66.249.82.218,1.584962500721156,3
103.199.32.166,2.321928094887362,5
113.190.94.94,0.0,1
171.224.84.67,2.584962500721156,6
27.64.63.172,0.0,1
42.115.233.198,2.321928094887362,5
113.175.62.121,0.0,1
113.185.9.124,0.0,1
113.190.94.94,2.584962500721156,6
171.253.36.27,0.0,1
66.249.82.216,2.321928094887362,5
66.249.82.217,1.584962500721156,3
66.249.82.218,1.0,2
66.249.82.220,1.0,2
100.101.196.220,2.584962500721156,6
103.199.32.166,2.584962500721156,6
113.185.9.124,0.0,1
113.190.94.94,0.0,1
116.98.184.77,2.807354922057604,7
117.0.101.119,0.0,1
118.71.112.2,0.0,1
171.253.36.27,2.321928094887362,5
66.249.82.217,0.0,1
66.249.82.220,0.0,1
113.190.94.94,0.0,1
117.0.101.119,1.584962500721156,3
171.224.84.67,2.584962500721156,6
180.93.96.50,2.321928094887362,5
27.64.63.172,2.584962500721156,6
64.233.173.132,0.0,1
66.249.82.222,0.0,1
103.199.32.166,3.169925001442312,9
113.190.94.94,2.584962500721156,6
117.0.101.119,0.0,1
117.1.100.217,0.0,1
171.224.84.67,2.807354922057604,7
171.253.36.27,0.0,1
14.177.147.84,3.0,8
42.115.233.198,2.584962500721156,6
64.233.173.132,0.0,1
64.233.173.133,1.584962500721156,3
64.233.173.134,1.0,2
66.249.82.222,0.0,1
113.175.62.121,2.321928094887362,5
117.0.101.119,1.584962500721156,3
117.1.100.217,2.321928094887362,5
14.177.147.84,2.584962500721156,6
27.3.39.147,2.584962500721156,6
66.249.82.221,0.0,1
113.190.94.94,2.584962500721156,6
117.0.101.119,1.584962500721156,3
171.224.84.67,2.321928094887362,5
203.113.152.5,0.0,1
27.3.39.147,2.807354922057604,7
68.180.228.112,0.0,1
115.72.55.40,1.0,2
116.98.184.77,2.807354922057604,7
123.20.163.66,2.584962500721156,6
123.25.77.107,2.0,4
171.253.36.27,1.0,2
203.113.152.5,1.584962500721156,3
27.64.63.172,0.0,1
66.249.77.19,0.0,1
66.249.82.80,2.584962500721156,6
66.249.82.82,2.321928094887362,5
66.249.82.84,2.321928094887362,5
66.249.82.217,0.0,1
115.72.55.40,2.0,4
123.20.163.66,0.0,1
171.232.54.234,2.584962500721156,6
171.253.36.27,1.584962500721156,3
207.46.13.182,0.0,1
42.115.233.198,2.584962500721156,6
66.249.82.82,1.0,2
66.249.82.216,0.0,1
66.249.82.218,2.321928094887362,5
113.175.62.121,0.0,1
115.72.55.40,1.0,2
115.78.0.237,1.0,2
117.0.101.119,2.0,4
171.232.27.113,0.0,1
171.253.36.27,0.0,1
66.249.79.184,0.0,1
66.249.82.220,3.459431618637298,11
66.249.82.221,3.7004397181410926,13
66.249.82.222,2.807354922057604,7
115.72.22.203,2.807354922057604,7
116.110.43.151,2.0,4
117.0.101.119,0.0,1
171.224.84.67,2.584962500721156,6
171.231.110.146,2.807354922057604,7
171.232.54.234,2.584962500721156,6
64.233.173.132,1.584962500721156,3
64.233.173.133,0.0,1
64.233.173.134,1.0,2
66.249.82.216,0.0,1
66.249.82.217,1.0,2
112.197.106.135,2.807354922057604,7
113.175.62.121,2.0,4
115.72.22.203,1.0,2
117.0.101.119,1.584962500721156,3
117.1.100.217,2.584962500721156,6
123.20.163.66,2.807354922057604,7
123.25.71.168,2.584962500721156,6
171.231.110.146,0.0,1
27.3.39.147,2.584962500721156,6
66.249.82.216,0.0,1
66.249.82.218,0.0,1
115.72.22.203,2.321928094887362,5
116.110.43.151,2.0,4
168.235.205.165,3.459431618637298,11
171.224.84.67,0.0,1
14.177.147.84,0.0,1
115.72.55.40,2.584962500721156,6
168.235.205.165,2.584962500721156,6
171.231.110.146,1.0,2
14.177.147.84,2.584962500721156,6
27.3.39.147,2.584962500721156,6
66.249.82.218,0.0,1
113.188.127.30,1.0,2
171.231.110.146,0.0,1
203.113.152.3,0.0,1
113.188.127.30,2.584962500721156,6
115.72.22.203,2.807354922057604,7
115.72.55.40,2.584962500721156,6
171.231.110.146,3.0,8
171.232.27.113,0.0,1
1.55.162.159,0.0,1
27.3.39.147,2.584962500721156,6
58.187.69.179,0.0,1
64.233.173.132,0.0,1
64.233.173.133,2.0,4
64.233.173.134,2.0,4
116.98.184.77,2.807354922057604,7
117.1.100.217,2.584962500721156,6
1.55.162.159,2.584962500721156,6
42.115.233.198,3.584962500721156,12
58.187.69.179,2.584962500721156,6
66.249.82.216,0.0,1
66.249.82.217,1.0,2
66.249.82.218,1.584962500721156,3
66.249.82.220,0.0,1
66.249.82.221,1.584962500721156,3
66.249.82.222,1.584962500721156,3
113.188.127.30,2.584962500721156,6
123.16.144.31,0.0,1
116.98.184.77,2.584962500721156,6
116.110.43.151,2.0,4
123.16.144.31,2.321928094887362,5
123.25.71.168,0.0,1
66.249.82.216,1.584962500721156,3
66.249.82.217,0.0,1
69.162.124.229,0.0,1
113.175.62.121,2.321928094887362,5
123.25.71.168,2.321928094887362,5
66.249.82.220,1.0,2
66.249.82.221,1.0,2
66.249.82.222,1.584962500721156,3
69.162.124.229,1.584962500721156,3
100.101.196.220,2.584962500721156,6
113.190.94.94,2.807354922057604,7
115.72.22.203,2.807354922057604,7
123.16.144.31,2.584962500721156,6
171.232.54.234,0.0,1
42.115.233.198,2.584962500721156,6
66.249.82.218,1.0,2
66.249.82.221,1.0,2
113.188.127.30,0.0,1
116.96.243.165,0.0,1
116.110.43.151,2.0,4
171.231.110.146,1.0,2
171.232.54.234,2.321928094887362,5
66.249.82.216,1.584962500721156,3
66.249.82.217,2.321928094887362,5
66.249.82.218,3.0,8
113.188.127.30,2.584962500721156,6
115.72.22.203,2.807354922057604,7
116.98.184.77,0.0,1
171.231.110.146,2.807354922057604,7
171.232.54.234,2.584962500721156,6
113.188.127.30,2.584962500721156,6
116.98.184.77,2.584962500721156,6
123.25.71.168,0.0,1
14.177.147.84,2.807354922057604,7
113.182.128.107,2.584962500721156,6
123.20.163.66,2.807354922057604,7
123.25.71.168,2.321928094887362,5
171.231.110.146,0.0,1
14.177.147.84,0.0,1
65.55.210.185,0.0,1
113.175.62.121,0.0,1
113.182.128.107,1.0,2
116.98.184.77,2.584962500721156,6
123.20.163.66,2.807354922057604,7
171.229.164.92,0.0,1
171.231.167.130,2.0,4
199.30.24.50,0.0,1
42.113.92.254,2.584962500721156,6
65.55.210.73,0.0,1
66.249.82.220,1.0,2
66.249.82.221,1.0,2
66.249.82.222,1.0,2
113.182.128.107,2.807354922057604,7
115.72.22.203,2.807354922057604,7
171.229.164.92,2.584962500721156,6
171.231.167.130,1.584962500721156,3
171.232.27.113,0.0,1
171.232.54.234,2.584962500721156,6
199.30.24.4,0.0,1
27.67.34.90,0.0,1
42.114.155.146,2.807354922057604,7
65.55.210.124,0.0,1
100.64.78.37,2.321928094887362,5
113.182.128.107,2.321928094887362,5
199.30.24.24,0.0,1
199.30.24.112,0.0,1
199.30.24.143,0.0,1
199.30.25.146,0.0,1
27.67.140.173,4.169925001442312,18
65.55.210.21,0.0,1
65.55.210.154,0.0,1
65.55.210.166,0.0,1
113.182.128.107,1.584962500721156,3
115.72.22.203,2.807354922057604,7
120.138.68.207,0.0,1
123.20.163.66,0.0,1
171.231.110.146,2.584962500721156,6
58.187.69.179,2.584962500721156,6
66.249.82.216,1.0,2
66.249.82.217,1.0,2
66.249.82.218,1.584962500721156,3
113.175.62.121,2.321928094887362,5
113.182.128.107,0.0,1
123.20.163.66,2.584962500721156,6
171.232.54.234,0.0,1
27.67.140.173,2.584962500721156,6
66.249.82.216,2.321928094887362,5
66.249.82.217,1.0,2
66.249.82.218,0.0,1
66.249.82.220,1.584962500721156,3
66.249.82.221,3.0,8
66.249.82.222,1.584962500721156,3
69.162.124.232,1.0,2
72.14.199.70,0.0,1
100.101.196.220,2.807354922057604,7
113.188.127.30,3.584962500721156,12
116.110.43.151,2.0,4
123.20.163.66,2.807354922057604,7
123.25.71.168,2.584962500721156,6
171.232.54.234,2.321928094887362,5
27.3.39.147,2.584962500721156,6
27.67.140.173,3.584962500721156,12
27.78.215.104,2.0,4
66.249.82.82,1.0,2
66.249.82.84,1.584962500721156,3
69.162.124.232,1.0,2
100.101.196.220,2.321928094887362,5
113.175.62.121,2.321928094887362,5
115.72.22.203,2.807354922057604,7
115.72.55.40,2.584962500721156,6
123.20.163.66,0.0,1
123.25.71.168,2.584962500721156,6
171.231.110.146,0.0,1
171.232.27.113,0.0,1
27.3.39.147,2.584962500721156,6
27.78.215.104,0.0,1
42.115.233.198,2.584962500721156,6
59.153.243.198,2.0,4
64.233.173.132,0.0,1
64.233.173.133,1.0,2
64.233.173.134,0.0,1
66.249.82.222,0.0,1
116.110.43.151,2.0,4
123.20.163.66,2.584962500721156,6
12.14.13.130,0.0,1
27.78.215.104,2.321928094887362,5
58.187.69.179,2.584962500721156,6
64.233.173.132,2.0,4
64.233.173.133,2.584962500721156,6
64.233.173.134,2.807354922057604,7
115.72.22.203,2.807354922057604,7
115.72.55.40,2.584962500721156,6
116.110.43.151,2.0,4
171.255.159.7,2.584962500721156,6
207.46.13.183,0.0,1
64.233.173.156,3.321928094887362,10
64.233.173.157,1.584962500721156,3
64.233.173.158,3.0,8
115.72.55.40,2.0,4
116.98.184.77,2.807354922057604,7
171.255.159.7,2.584962500721156,6
183.80.184.134,0.0,1
42.115.233.198,1.0,2
66.249.82.217,0.0,1
66.249.82.218,0.0,1
113.175.62.121,2.321928094887362,5
183.80.184.134,3.584962500721156,12
42.115.233.198,2.0,4
64.233.173.132,2.584962500721156,6
64.233.173.133,2.0,4
64.233.173.134,2.584962500721156,6
66.249.82.216,2.321928094887362,5
66.249.82.217,2.0,4
66.249.82.218,2.321928094887362,5
123.25.71.168,2.584962500721156,6
171.255.153.157,2.584962500721156,6
64.233.173.132,1.0,2
64.233.173.133,1.0,2
66.249.82.80,0.0,1
66.249.82.82,1.584962500721156,3
66.249.82.84,1.0,2
113.169.216.84,2.807354922057604,7
116.98.184.77,2.807354922057604,7
123.25.71.168,2.584962500721156,6
183.80.184.134,3.0,8
27.3.39.147,0.0,1
59.153.243.198,2.0,4
113.169.216.84,0.0,1
116.98.184.77,1.0,2
171.224.254.254,3.584962500721156,12
27.3.39.147,2.321928094887362,5
59.153.243.198,0.0,1
64.233.173.156,0.0,1
64.233.173.157,2.0,4
64.233.173.158,2.0,4
100.69.109.176,0.0,1
115.72.55.40,2.584962500721156,6
116.98.184.77,2.0,4
123.24.50.241,2.0,4
207.46.13.181,0.0,1
217.182.132.23,0.0,1
27.67.140.173,0.0,1
64.233.173.156,2.321928094887362,5
64.233.173.157,1.584962500721156,3
64.233.173.158,1.584962500721156,3
100.69.109.176,2.584962500721156,6
115.72.55.40,2.584962500721156,6
171.255.153.157,2.584962500721156,6
27.67.140.173,3.321928094887362,10
100.69.109.176,2.584962500721156,6
113.161.128.162,0.0,1
113.169.216.84,2.321928094887362,5
115.72.55.40,2.584962500721156,6
116.98.184.77,0.0,1
122.10.133.3,0.0,1
123.24.50.241,2.0,4
171.232.27.113,0.0,1
42.115.233.198,2.584962500721156,6
66.249.82.216,0.0,1
66.249.82.217,1.0,2
66.249.82.218,2.0,4
72.14.199.70,0.0,1
72.14.199.72,0.0,1
116.98.184.77,2.321928094887362,5
123.24.50.241,0.0,1
42.112.132.146,0.0,1
113.169.216.84,1.0,2
113.182.235.94,1.0,2
123.24.50.241,1.584962500721156,3
42.112.132.146,2.5,8
66.249.82.220,1.0,2
66.249.82.221,1.584962500721156,3
66.249.82.222,1.0,2
100.69.109.176,2.807354922057604,7
113.175.62.121,2.321928094887362,5
113.182.128.107,0.0,1
113.182.235.94,2.321928094887362,5
118.71.48.254,2.584962500721156,6
171.232.54.234,2.584962500721156,6
14.168.20.49,0.0,1
27.67.140.173,4.169925001442312,18
64.233.173.132,2.584962500721156,6
64.233.173.133,3.0,8
64.233.173.134,2.584962500721156,6
66.249.82.216,0.0,1
113.182.128.107,2.584962500721156,6
118.71.48.254,2.584962500721156,6
171.232.54.234,0.0,1
171.255.159.7,2.584962500721156,6
203.113.152.7,0.0,1
207.46.13.183,0.0,1
27.78.215.104,2.321928094887362,5
42.115.233.198,2.807354922057604,7
66.249.82.216,2.0,4
66.249.82.217,1.0,2
66.249.82.218,1.584962500721156,3
100.69.109.176,2.584962500721156,6
116.98.184.77,2.584962500721156,6
171.232.27.113,0.0,1
171.232.54.234,2.321928094887362,5
27.78.215.104,2.321928094887362,5
42.112.132.146,1.584962500721156,3
42.115.233.198,2.321928094887362,5
66.249.82.217,0.0,1
66.249.82.220,2.321928094887362,5
66.249.82.221,1.0,2
66.249.82.222,2.0,4
100.69.109.176,2.807354922057604,7
123.16.144.31,2.584962500721156,6
171.232.54.234,2.584962500721156,6
27.3.39.147,2.584962500721156,6
42.115.233.198,2.321928094887362,5
66.249.82.216,0.0,1
69.162.124.229,2.0,4
100.69.109.176,1.584962500721156,3
14.191.120.6,2.584962500721156,6
27.67.140.173,3.459431618637298,11
42.112.132.146,2.0,4
66.249.82.221,1.584962500721156,3
72.14.199.92,0.0,1
72.14.199.93,0.0,1
100.69.109.176,1.584962500721156,3
116.103.91.248,2.584962500721156,6
123.24.50.241,2.0,4
183.80.184.134,3.584962500721156,12
42.112.132.146,0.0,1
66.249.82.216,1.584962500721156,3
66.249.82.218,0.0,1
100.69.109.176,2.321928094887362,5
116.103.91.248,0.0,1
171.232.54.234,2.584962500721156,6
171.255.165.44,0.0,1
183.80.184.134,3.169925001442312,9
27.67.140.173,3.584962500721156,12
27.75.69.241,2.584962500721156,6
42.112.132.146,1.0,2
64.233.173.156,1.0,2
64.233.173.157,0.0,1
64.233.173.158,2.0,4
66.249.82.216,1.0,2
66.249.82.217,0.0,1
66.249.82.218,0.0,1
100.69.109.176,2.584962500721156,6
113.169.216.84,2.584962500721156,6
113.175.62.121,2.321928094887362,5
171.255.159.7,2.584962500721156,12
171.255.165.44,2.0,4
203.162.103.166,0.0,1
14.191.120.6,2.584962500721156,6
27.67.140.173,3.459431618637298,11
27.75.69.241,0.0,1
42.112.132.146,0.0,1
100.69.109.176,0.0,1
123.24.50.241,2.0,4
171.255.165.44,1.584962500721156,3
27.67.140.173,3.459431618637298,11
27.75.69.241,2.807354922057604,7
66.249.71.152,0.0,1
66.249.71.156,0.0,1
66.249.71.157,1.0,2
66.249.79.168,0.0,1
100.69.109.176,0.0,1
171.255.165.44,1.584962500721156,3
183.80.184.134,3.459431618637298,11
14.191.120.6,2.321928094887362,5
27.67.140.173,3.459431618637298,11
27.78.215.104,0.0,1
64.233.173.132,0.0,1
64.233.173.133,2.0,4
64.233.173.134,1.584962500721156,3
100.69.109.176,2.321928094887362,5
116.98.184.77,2.807354922057604,7
171.255.159.7,2.584962500721156,6
27.67.140.173,3.459431618637298,11
27.78.215.104,2.0,4
42.112.132.146,0.0,3
100.69.109.176,0.0,1
113.175.62.121,2.321928094887362,5
116.98.184.77,2.584962500721156,6
123.24.50.241,2.0,4
27.67.140.173,4.08746284125034,17
42.112.132.146,1.584962500721156,3
64.233.173.132,1.0,2
64.233.173.134,0.0,1
100.69.109.176,0.0,1
116.98.184.77,2.584962500721156,6
123.24.50.241,2.0,4
171.232.27.113,0.0,1
171.255.159.7,3.8073549220576055,14
203.162.103.166,0.0,1
14.164.137.5,0.0,1
14.185.116.184,2.807354922057604,7
59.153.243.198,2.0,4
100.69.109.176,0.0,1
116.98.184.77,3.7004397181410926,13
123.16.144.31,2.584962500721156,6
14.164.137.5,1.0,2
27.67.190.171,0.0,1
27.78.215.104,0.0,1
42.112.132.146,1.0,2
113.161.224.100,1.0,2
113.188.127.30,2.807354922057604,7
116.98.184.77,3.0,8
123.24.50.241,2.0,4
123.25.238.24,1.0,2
123.28.115.159,0.0,1
14.191.120.6,2.584962500721156,6
27.67.190.171,2.321928094887362,5
27.78.215.104,2.321928094887362,5
171.233.49.16,0.0,1
14.164.137.5,0.0,1
14.183.184.43,1.0,2
123.25.238.24,1.0,2
123.28.115.159,1.0,2
171.233.49.16,2.584962500721156,6
203.113.152.8,0.0,1
207.46.13.181,0.0,1
42.112.132.146,1.0,2
113.182.235.94,1.0,2
123.24.50.241,2.0,4
171.232.27.113,0.0,1
183.80.184.134,0.0,1
27.67.140.173,3.584962500721156,12
27.78.215.104,2.321928094887362,5
113.188.127.30,0.0,1
183.80.184.134,3.0,8
27.78.215.104,2.321928094887362,5
42.112.132.146,0.0,1
51.255.65.28,0.0,1
113.182.235.94,0.0,1
113.188.127.30,2.321928094887362,5
27.3.39.147,2.807354922057604,7
42.112.132.146,0.0,1
113.182.235.94,2.807354922057604,7
42.112.132.146,1.0,2
113.175.136.111,0.0,1
113.182.235.94,2.321928094887362,5
123.30.175.200,1.0,2
203.113.152.125,2.0,4
203.162.103.166,0.0,1
14.164.137.5,1.584962500721156,3
14.164.140.7,0.0,1
14.183.184.43,0.0,1
42.112.132.146,1.584962500721156,3
113.175.136.111,2.321928094887362,5
113.188.127.30,2.584962500721156,6
123.25.238.24,0.0,1
123.28.115.159,1.0,2
123.30.175.200,1.584962500721156,3
14.183.184.43,0.0,1
27.3.39.147,2.584962500721156,6
72.14.199.94,0.0,1
113.182.235.94,3.459431618637298,11
123.30.175.200,1.584962500721156,3
14.164.137.5,0.0,1
27.66.149.112,0.0,1
27.75.69.241,2.807354922057604,7
42.113.92.254,2.807354922057604,7
113.161.224.100,1.0,2
123.25.238.24,0.0,1
123.28.115.159,0.0,1
123.30.175.200,1.584962500721156,3
14.190.37.62,3.169925001442312,9
27.67.140.173,4.142664355548847,19
113.161.224.100,0.0,1
113.182.235.94,2.807354922057604,7
5.228.21.27,0.0,1
14.190.37.62,2.807354922057604,7
27.3.39.147,2.321928094887362,5
27.66.149.112,1.0,2
113.188.127.30,2.807354922057604,7
69.162.124.229,2.0,4
116.101.79.206,1.0,2
27.75.69.241,2.807354922057604,7
171.232.27.113,0.0,1
183.80.184.134,0.0,1
14.183.184.43,0.0,1
27.3.39.147,3.0,8
27.66.149.112,1.0,2
27.75.69.241,2.807354922057604,7
42.112.132.146,2.321928094887362,5
42.119.140.239,0.0,1
113.161.224.100,0.0,1
113.175.62.121,0.0,1
123.25.238.24,1.0,2
123.28.115.159,1.584962500721156,3
183.80.184.134,3.321928094887362,10
27.66.149.112,1.0,2
27.67.39.35,1.0,2
100.99.77.17,0.0,1
113.188.127.30,2.584962500721156,6
14.183.184.43,0.0,1
14.190.37.62,2.807354922057604,7
27.67.39.35,1.584962500721156,3
72.14.199.92,0.0,1
72.14.199.93,0.0,1
100.99.77.17,0.0,1
113.161.224.100,1.584962500721156,3
113.188.127.30,2.584962500721156,6
123.25.238.24,0.0,1
123.28.115.159,0.0,1
14.183.184.43,0.0,1
27.75.69.241,1.0,2
113.161.224.100,0.0,1
123.28.115.159,0.0,1
183.80.184.134,0.0,1
14.190.37.62,0.0,1
27.64.226.16,4.08746284125034,17
27.67.39.35,2.0,4
27.75.69.241,2.321928094887362,5
42.113.92.254,2.807354922057604,7
171.232.27.113,0.0,1
183.80.184.134,3.169925001442312,9
27.76.46.250,2.0,4
42.113.92.254,2.584962500721156,6
103.199.33.177,2.0,4
113.175.62.121,0.0,1
14.190.37.62,2.807354922057604,7
68.180.228.185,0.0,1
103.199.33.177,0.0,1
113.175.62.121,2.0,4
116.103.90.140,2.0,4
14.190.37.62,2.807354922057604,7
27.64.226.16,3.906890595608518,15
27.76.46.250,0.0,1
100.99.77.17,0.0,1
103.199.33.177,1.584962500721156,3
116.103.90.140,2.0,4
203.113.152.3,0.0,1
27.64.226.16,3.906890595608518,15
27.76.46.250,1.584962500721156,3
113.175.139.229,2.0,4
171.253.10.42,1.584962500721156,3
27.78.215.104,2.321928094887362,5
69.162.124.232,2.0,4
113.161.224.100,0.0,1
171.253.10.42,2.321928094887362,5
14.164.137.5,1.0,2
14.183.184.43,0.0,1
27.78.215.104,0.0,1
103.199.33.177,2.0,4
113.175.139.229,2.0,4
116.103.90.140,0.0,1
123.25.238.24,1.0,2
123.28.115.159,0.0,1
183.80.184.134,0.0,1
207.46.13.181,0.0,1
27.76.46.250,1.0,2
27.78.215.104,2.0,4
42.116.79.133,3.0,8
113.188.127.30,2.584962500721156,6
123.25.238.24,0.0,1
171.253.10.42,2.584962500721156,6
171.253.19.158,2.0,4
171.253.137.172,3.169925001442312,9
183.80.184.134,3.169925001442312,9
14.164.137.5,0.0,1
14.173.46.149,0.0,1
14.183.184.43,1.0,2
27.76.46.250,1.0,2
113.182.235.94,2.807354922057604,7
123.25.238.24,1.584962500721156,3
123.28.115.159,0.0,1
171.253.10.42,0.0,1
171.253.19.158,0.0,1
14.173.46.149,2.584962500721156,6
14.184.80.151,2.0,4
27.64.226.16,3.459431618637298,11
103.199.33.177,2.0,4
116.103.90.140,1.0,2
171.253.19.158,0.0,1
171.253.137.172,2.321928094887362,5
183.80.184.134,2.584962500721156,6
14.173.46.149,0.0,1
113.182.235.94,2.584962500721156,6
116.103.90.140,2.321928094887362,5
171.232.27.113,0.0,1
171.253.137.172,1.0,2
220.90.149.115,2.584962500721156,6
27.78.215.104,2.0,4
103.199.33.177,2.0,4
171.253.137.172,0.0,1
183.80.184.134,0.0,1
220.90.149.115,0.0,1
14.164.137.5,1.0,2
14.173.46.149,0.0,1
